profile_name,date,stock_id,target_weight,executed_weight,pred_return,target_return,selection_score,selection_score_final,rerank_signal_score,risk_penalty,secondary_candidate_size,secondary_screen_mode,secondary_signal_score,secondary_screen_weight,volatility_20d,volatility_5d,turnover_rate,turnover_ratio_10d,amplitude_ratio_5d,turnover_spike_5d,crowding_reversal_risk_5d
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-31,002352,0.1980096103019152,0.13177694891882863,0.5595617,0.0122651356993735,0.8912162162162163,0.8912162162162163,0.0,0.27702702702702703,0,alpha_blend,0.8992162162162163,0.08,0.008379884758675,0.004765281003371,0.2485,-0.351310431241516,-0.1176470588235293,0.7350766136167098,0.2695280916594603
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-31,601601,0.20078389854266948,0.20097496327537073,0.56740165,0.1132075471698113,0.8840540540540541,0.8840540540540541,0.0,0.8891891891891892,0,alpha_blend,0.9008108108108109,0.08,0.021242547913598,0.0146998676102262,0.4281,0.0003037596093182,-0.0312916111850865,0.983008036737123,0.3047324913885081
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-31,002920,0.1992438013450734,0.13259632686306333,0.56304944,0.0901883052527255,0.8733783783783784,0.8733783783783784,0.0,0.7256756756756757,0,alpha_blend,0.8436486486486486,0.08,0.0258712450617154,0.0105052841160539,1.3699,-0.4446493941371776,-0.0270506108202442,0.6935570429020677,0.6658147611859849
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-31,000538,0.19745237821590494,0.1314094011976344,0.557987,0.0073995771670188,0.841891891891892,0.841891891891892,0.0,0.22972972972972974,0,alpha_blend,0.8445945945945946,0.08,0.0040400458995178,0.0034460979948095,0.2559,-0.2076418132276442,0.1564625850340135,0.8736173699273743,0.3603424026979351
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-05,600309,0.20585166064087468,0.2047028960150674,0.56891686,0.0298584966896014,0.9394594594594594,0.9394594594594594,0.0,0.6054054054054054,0,alpha_blend,0.9552432432432432,0.08,0.0179032906906864,0.0090670468815965,0.8355,0.0316980106936022,0.2043010752688172,1.1113623666483394,0.6513619146750411
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-05,600009,0.20131010115498318,0.13470344163454545,0.55636525,-0.0039743197798839,0.9287837837837838,0.9287837837837838,0.0,0.44189189189189193,0,alpha_blend,0.8957027027027027,0.08,0.020087117694403,0.0080512221173368,0.5739,-0.3295169110345231,-0.5476190476190476,0.9668126684619832,0.9216947439337572
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-05,601166,0.1996192114036689,0.13357200974106453,0.5516921,-0.0114014251781472,0.8981081081081081,0.8981081081081081,0.0,0.4783783783783784,0,alpha_blend,0.8841621621621623,0.08,0.0095966755552564,0.0104585228881317,0.3222,0.1432423801582512,-0.1050903119868634,1.0899127257929435,0.6684798051530053
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-05,002920,0.19705480774992576,0.17572769070511068,0.5446048,0.0610717100078801,0.8366216216216217,0.8366216216216217,0.0,0.8229729729729731,0,alpha_blend,0.8501351351351352,0.08,0.0268562112802843,0.0229299559404044,2.214,-0.1127994902804658,0.4301389904901245,1.1151966957129325,0.946299190785524
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-05,300628,0.19616421905054743,0.15350641108195384,0.54214346,0.0079692223138225,0.8306756756756757,0.8306756756756757,0.0,0.6121621621621622,0,alpha_blend,0.8127297297297298,0.08,0.0116872050091784,0.0103307001349209,1.2063,0.3470235502998224,0.1060433295324971,1.4114714967689188,1.4154414280027046
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-06,300316,0.2027211840696043,0.09371177181283326,0.55846184,0.0556875164951175,0.91890625,0.91890625,0.0,0.8109375,0,alpha_blend,0.90915625,0.08,0.0270784408474047,0.0174792253258175,2.2303,0.1977466059460388,0.0426731078904996,1.5403262566117792,1.4079764307786449
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-06,600009,0.20061512096852943,0.16517238488729488,0.55266,-0.0078764010905786,0.91578125,0.91578125,0.0,0.5296875,0,alpha_blend,0.8900312499999999,0.08,0.0201199066397305,0.0095627959702141,0.5914,-0.2007244026381229,-0.0733590733590733,1.0035976106417943,0.8731299212583612
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-06,002049,0.20002874663022424,0.0924671407492495,0.55104464,0.0,0.90046875,0.90046875,0.0,0.3703125,0,alpha_blend,0.8773437500000001,0.08,0.0139655327670706,0.0078605231819363,2.7733,0.0532332243375754,-1.0,0.9999999999996394,0.913333333333004
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-06,000977,0.19962692832963275,0.0922813925006485,0.5499377,0.0435803374908291,0.83640625,0.83640625,0.0,0.6984375,0,alpha_blend,0.84315625,0.08,0.0216565615885664,0.0123797234111915,4.0684,0.168110391083267,0.0944881889763777,1.3688637663600256,0.8340009083599809
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-06,601939,0.1970080200020093,0.09107075168516908,0.54272306,-0.0010940919037199,0.83140625,0.83140625,0.0,0.43593750000000003,0,alpha_blend,0.80765625,0.08,0.0100312443303668,0.011790111165883,0.8807,0.1499340619165132,-0.2334905660377356,1.0073201418265958,0.6749044950238191
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-07,000977,0.20533989901087968,0.1549576429155443,0.5740267,0.0115641215715344,0.933125,0.933125,0.0,0.6687500000000001,0,alpha_blend,0.929375,0.08,0.0215323536760443,0.0130105356372361,3.2022,-0.0084809526905893,0.0592160133444537,1.1045725481534907,0.9125851261057948
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-07,300316,0.20155663369250867,0.15349773376978434,0.5634506,0.0062047569803516,0.874375,0.874375,0.0,0.94375,0,alpha_blend,0.902875,0.08,0.0264606072048327,0.0192931680336443,2.7787,0.48250308110098,0.1026033690658503,1.576925259632497,0.8925445267383937
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-07,300408,0.19912347980108666,0.1103880943480264,0.55664873,0.0530629853321828,0.86765625,0.86765625,0.0,0.6984375,0,alpha_blend,0.84778125,0.08,0.0224757766935034,0.0144894439883937,0.9683,-0.0981400244022838,0.1111111111111107,1.0205092534030809,0.8239667305254501
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-07,002049,0.1985477571149031,0.1512750578244545,0.5550393,0.0,0.86265625,0.86265625,0.0,0.4359375,0,alpha_blend,0.88190625,0.08,0.013857514664178,0.0,2.7733,0.0215673634772999,0.0,0.9999999999996394,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-07,600085,0.1954322303806217,0.10834177620565856,0.54632986,0.005907960199005,0.815,0.815,0.0,0.28750000000000003,0,alpha_blend,0.812375,0.08,0.00887503470797,0.0036314437005397,0.4057,-0.1489763383117972,0.1563876651982372,0.9886441173579572,0.9298481015679462
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-08,002049,0.19975410563623014,0.17965240727520232,0.5585607,0.099987311254917,0.9241176470588235,0.9241176470588235,0.0,0.4647058823529412,0,alpha_blend,0.9355294117647058,0.08,0.0137938802473622,0.0,2.7733,-0.0162149123273773,0.0,0.9999999999996394,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-08,000977,0.20576565027611707,0.1846982555068858,0.57537043,0.0477262494371904,0.9170588235294117,0.9170588235294117,0.0,0.8294117647058823,0,alpha_blend,0.8945882352941176,0.08,0.0208952153547207,0.0131323237002288,4.4833,0.3389899858733016,0.4274750575594781,1.3424018492342735,1.5138336740328795
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-08,002415,0.19868230976052353,0.11629925892204926,0.5555637,0.0423615743829219,0.8930882352941176,0.8930882352941176,0.0,0.4808823529411765,0,alpha_blend,0.8929705882352941,0.08,0.0098829135150882,0.0087559440654069,0.4457,0.0240797757455999,-0.072,0.8829239302676646,0.6092175118846885
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-08,000538,0.19836755510450566,0.12043514248721726,0.55468357,-0.0117173837005944,0.8876470588235293,0.8876470588235293,0.0,0.2411764705882353,0,alpha_blend,0.8770588235294117,0.08,0.0039264495913953,0.0052372459617373,0.4318,0.1274740195310462,-0.3252212389380532,0.9439489331913608,0.6607642532339526
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-08,000876,0.1974303792226236,0.11556643779693179,0.552063,-0.0334412081984897,0.8327941176470588,0.8327941176470588,0.0,0.20147058823529412,0,alpha_blend,0.8432647058823529,0.08,0.0066850496298123,0.0069008412957363,0.416,-0.1320857065364794,-0.2369477911646587,0.8483217096927922,0.616447109043429
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-09,002049,0.20296278623561403,0.19562900225786967,0.5677774,0.1672376601954067,0.9511764705882353,0.9511764705882353,0.0,0.48823529411764705,0,alpha_blend,0.9507058823529412,0.08,0.0137932412889008,0.0,2.7733,-0.0294561272734272,0.0,0.9999999999996394,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-09,000538,0.19922720004912478,0.17443807369891015,0.5573273,-0.0125610607117934,0.9211764705882353,0.9211764705882353,0.0,0.2,0,alpha_blend,0.9243529411764706,0.08,0.0039244961623748,0.0047040811751062,0.3995,0.0255686193972377,-0.2013129102844639,0.8217459272650532,0.5533089243584692
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-09,002493,0.20113211629195335,0.13785302956509843,0.5626562,0.0172711571675301,0.8914705882352941,0.8914705882352941,0.0,0.7911764705882353,0,alpha_blend,0.8638235294117647,0.08,0.0258036394132896,0.02211209671468,0.6474,-0.108853650479022,0.0148975791433894,0.857279059295986,0.7163415305222172
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-09,002415,0.19899750123132853,0.17297943239317598,0.55668473,0.0301639344262294,0.8514705882352941,0.8514705882352941,0.0,0.6029411764705883,0,alpha_blend,0.8698235294117647,0.08,0.0100540076551102,0.0092447726865984,0.5152,0.1399995574535881,0.0060514372163391,0.963278737564574,0.6137683736322942
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-09,600176,0.19768039619197916,0.13548727077050843,0.5530002,0.0280112044817928,0.7880882352941176,0.7880882352941176,0.0,0.6485294117647058,0,alpha_blend,0.8193823529411765,0.08,0.0195215656466997,0.0098197399871683,1.3286,-0.1326147558642841,0.2025316455696202,0.8874727799815055,0.4482299230539502
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-12,300347,0.2032710126675025,0.15311432176021414,0.57288957,-0.0031173092698933,0.9253571428571429,0.9253571428571429,0.0,0.7464285714285714,0,alpha_blend,0.9227857142857143,0.08,0.0188012137305384,0.0123460904674268,2.0413,0.0743910398113645,0.1778523489932886,1.0238649358982086,0.7235770318797407
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-12,002493,0.20213646017080542,0.18627466011855412,0.569692,0.0078809106830121,0.8946428571428572,0.8946428571428572,0.0,0.6964285714285715,0,alpha_blend,0.8663571428571429,0.08,0.0260853127334612,0.0227121349254539,0.6748,-0.1004345855440317,-0.227976766698935,0.9048487449033136,0.7600729457187834
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-12,002049,0.2017690115877941,0.20025397731858113,0.5686564,0.07867021951529,0.8871428571428571,0.8871428571428571,0.0,0.41428571428571437,0,alpha_blend,0.888,0.08,0.0131585631744578,0.0,2.7733,-0.0252226666572936,0.0,0.9999999999996394,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-12,600176,0.19830228181099355,0.1828028111695546,0.55888593,0.0594837261503927,0.8464285714285715,0.8464285714285715,0.0,0.46428571428571425,0,alpha_blend,0.8772857142857143,0.08,0.018461349784359,0.003908635018644,1.4215,-0.0911125319693094,-0.0192926045016078,1.053931018119566,0.5480441294221744
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-12,688981,0.19452123376290448,0.14652353222781397,0.5482296,-0.0034512510785159,0.7946428571428571,0.7946428571428571,0.0,0.625,0,alpha_blend,0.7697857142857142,0.08,0.0246489290725989,0.0115757392941255,2.8203,-0.0373318496622485,-0.2706333973128599,0.933398200917104,0.8120564347978804
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-13,002493,0.20431933172060415,0.20300716239906372,0.57490647,0.0585701981050818,0.94,0.94,0.0,0.6000000000000001,0,alpha_blend,0.934142857142857,0.08,0.0259957835352436,0.0139060802992319,0.5596,-0.2560983715520105,-0.0483383685800604,0.8694841516456349,0.7303666873823332
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-13,600176,0.20149469228490213,0.20013545929344922,0.5669586,0.0890527509926262,0.9285714285714286,0.9285714285714286,0.0,0.35714285714285715,0,alpha_blend,0.9390714285714286,0.08,0.0186425506011302,0.0069394141423875,0.9456,-0.3906431241139322,-0.1122112211221123,0.7710623307994624,0.3032845167811218
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-13,002049,0.19955437349972338,0.1996052471697232,0.561499,0.0642050501205432,0.8958928571428572,0.8958928571428572,0.0,0.3267857142857143,0,alpha_blend,0.9100357142857143,0.08,0.0128469748334935,0.0,2.7733,0.0,0.0,0.9999999999996394,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-13,000807,0.19822821415711686,0.18381348902290243,0.5577675,-0.0146137787056366,0.8053571428571429,0.8053571428571429,0.0,0.875,0,alpha_blend,0.7808571428571429,0.08,0.0287688400605182,0.0167797807194826,2.7509,0.3417126357734761,0.1431767337807605,1.2745088954775412,1.3112900246758863
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-13,603799,0.19640338833765347,0.18212136057307046,0.55263287,0.0283460355662521,0.7814285714285714,0.7814285714285714,0.0,0.7571428571428571,0,alpha_blend,0.8116428571428571,0.08,0.0301799407764699,0.0277032391851791,3.5555,-0.141032114358329,0.0623409669211196,0.8619226778630082,0.2655401735935464
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-14,603799,0.20471321015372332,0.20471321015372332,0.5799949,-0.0175392324937359,0.94375,0.94375,0.0,0.5625000000000001,0,alpha_blend,0.9381785714285714,0.08,0.0289426003451663,0.0115436112071314,3.4814,-0.1615347377598378,-0.0269461077844311,0.9531240588944502,0.822863770845542
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-14,600176,0.19865594007073964,0.19865594007073964,0.5628334,0.0865603644646924,0.8969642857142858,0.8969642857142858,0.0,0.31607142857142856,0,alpha_blend,0.9188214285714287,0.08,0.0187771746375737,0.0076531253620379,1.2123,-0.2099964158873937,-0.1335504885993486,1.0203171290053357,0.4081268516021343
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-14,002493,0.20136442554320955,0.20136442554320955,0.5705071,0.0866952789699569,0.895,0.895,0.0,0.692857142857143,0,alpha_blend,0.9107142857142857,0.08,0.026008091585725,0.0169824467998491,0.7861,0.0365242616033756,-0.020310633213859,1.124091975059881,0.8055992487929148
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-14,002049,0.1976476480539544,0.1976476480539544,0.5599767,-0.0643672857307648,0.8673214285714286,0.8673214285714286,0.0,0.2553571428571429,0,alpha_blend,0.8866071428571428,0.08,0.0113723192910554,0.0,2.7733,0.0,0.0,0.9999999999996394,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-14,000807,0.19761877617837315,0.19761877617837315,0.5598949,0.0064043915827996,0.7826785714285713,0.7826785714285713,0.0,0.7446428571428572,0,alpha_blend,0.7586785714285713,0.08,0.0289682909966891,0.0123333909185518,2.9331,0.3425519059650665,-0.0715835140997832,1.2795780546534046,1.0321929640870795
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-15,002049,0.20241209437601682,0.20234862822208052,0.5670071,-0.0477225785411457,0.9325,0.9325,0.0,0.6749999999999999,0,alpha_blend,0.9680862068965517,0.08,0.0238450773606774,0.0447156849706848,1.417,-0.462783441446428,0.0,0.5663378682992414,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-15,000807,0.20094886602971387,0.20090450662657647,0.56290823,-0.0189132392674872,0.8774137931034482,0.8774137931034482,0.0,0.8810344827586207,0,alpha_blend,0.8872068965517241,0.08,0.0280772315968374,0.0129017320946186,3.1431,0.3532562364915486,0.3007344414379591,1.2549710124090625,0.5985408069104684
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-15,002493,0.1993333271670409,0.1993603829870645,0.5583827,0.1044142614601018,0.8462068965517241,0.8462068965517241,0.0,0.8482758620689655,0,alpha_blend,0.8710344827586206,0.08,0.0248012726274486,0.0138623860181614,0.6431,-0.0919231855408075,0.131710016602103,0.9711567502250512,0.3077389901377224
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-15,002422,0.19932117545378628,0.19666606139666365,0.55834866,-0.0119229593396514,0.8393103448275863,0.8393103448275863,0.0,0.5724137931034483,0,alpha_blend,0.8213793103448277,0.08,0.0224089911804166,0.0136146580219653,1.1786,-0.2359058140137958,-0.1785714285714285,0.8343361979861291,0.6201899071696894
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-15,601618,0.1979845369734421,0.19534722798700688,0.5546044,0.0065573770491803,0.7975862068965517,0.7975862068965517,0.0,0.30000000000000004,0,alpha_blend,0.7974482758620689,0.08,0.0115053027037916,0.0054247547490298,0.863,-0.2559446829789803,-0.3440428380187417,0.7572300996764378,0.3483258458511614
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-16,002422,0.2036348003787935,0.20358173899542467,0.5731956,-0.0078003120124805,0.9417241379310345,0.9417241379310345,0.0,0.5827586206896551,0,alpha_blend,0.9152413793103449,0.08,0.0227477050287946,0.0116017724596407,1.0632,-0.3012480529978905,0.0592686002522069,0.7807313849311346,0.7718706252030386
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-16,000807,0.20280060891820054,0.20278617161313567,0.5708475,0.0119963088280528,0.8824137931034484,0.8824137931034484,0.0,0.8310344827586208,0,alpha_blend,0.8566206896551725,0.08,0.0284088556588931,0.013866055750424,2.3702,-0.0086744125741338,0.0702464141228393,0.8951650061557624,0.7217288438744621
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-16,002493,0.19953027713022636,0.19952898352197307,0.5616421,0.2180712423979148,0.8643103448275862,0.8643103448275862,0.0,0.6672413793103449,0,alpha_blend,0.8678965517241379,0.08,0.0255582600509557,0.0162491607505997,0.4526,-0.3433061040901901,0.0260869565217389,0.7262049932598579,0.2359639992592175
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-16,601601,0.19758700288138706,0.19608253561184594,0.55617213,-0.0149727767695099,0.8194827586206896,0.8194827586206896,0.0,0.7706896551724138,0,alpha_blend,0.7867931034482758,0.08,0.0238846197443495,0.0134451600369087,0.6827,-0.0501829514309166,0.1893084845512505,1.0942809514632714,1.1756319834524689
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-16,601336,0.1964473106913926,0.19495152126792534,0.5529641,-0.0461670340435953,0.7772413793103448,0.7772413793103448,0.0,0.8482758620689655,0,alpha_blend,0.7973793103448276,0.08,0.027884494285386,0.0227448739958714,1.3274,-0.1884423032244653,0.2283236994219653,0.9441638807874352,0.2590083478364376
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-19,002422,0.20956565752062015,0.2094861807218746,0.58153945,-0.0095384615384616,0.9353846153846154,0.9353846153846154,0.0,0.6461538461538462,0,alpha_blend,0.9363076923076923,0.08,0.0229121726400061,0.0159033698378072,0.9771,-0.3103083178045063,-0.119047619047619,0.8460179749590055,0.6457937208853742
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-19,601336,0.20016636186211337,0.20009709974989556,0.55545664,-0.0483271375464684,0.8776923076923078,0.8776923076923078,0.0,0.8384615384615385,0,alpha_blend,0.8687692307692308,0.08,0.0283548652944063,0.0245795688451043,1.1467,-0.2656231988011219,-0.196096654275093,0.833563525870612,0.208390881467653
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-19,600150,0.1974114216778786,0.19478945619410692,0.54781175,-0.0039215686274508,0.8582692307692308,0.8582692307692308,0.0,0.6480769230769231,0,alpha_blend,0.8698076923076923,0.08,0.0155564474542476,0.0122288923994707,0.9607,-0.2241093854739578,0.3122171945701357,0.8631936457726574,0.44175204224836
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-19,601601,0.19691488386228495,0.1969038288363671,0.54643387,-0.0476298480381038,0.8201923076923077,0.8201923076923077,0.0,0.6442307692307693,0,alpha_blend,0.7866538461538461,0.08,0.0239179896165293,0.0110926338873655,0.4995,-0.2566079295154184,-0.3228051391862955,0.86233685518807,0.517402113112842
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-19,000786,0.19594167507710297,0.19333923037295173,0.54373324,0.080550098231827,0.8117307692307693,0.8117307692307693,0.0,0.34423076923076923,0,alpha_blend,0.8241923076923077,0.08,0.0100810064839321,0.0073900238662484,0.63,-0.3486891076006947,-0.1251384274640086,0.7461802676764822,0.3432429231311817
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-20,002422,0.205244669677645,0.20525664364029808,0.5850081,-0.0147239263803681,0.9608,0.9608,0.0,0.392,0,alpha_blend,0.9620799999999999,0.08,0.0224783603859998,0.0165889847311233,0.804,-0.4141180071267735,-0.2315939957112222,0.7442101560612916,0.5804839217278075
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-20,601872,0.20509248900199387,0.20451350434814497,0.58457434,0.0044762757385854,0.8936,0.8936,0.0,0.6640000000000001,0,alpha_blend,0.9144,0.08,0.0294520250692359,0.0166754913052058,1.0966,-0.2682552498648748,-0.1209008297115763,0.8951690584636208,0.3133091704622672
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-20,601336,0.19827153472074774,0.19827668836699594,0.5651326,-0.0191713048855906,0.8648,0.8648,0.0,0.552,0,alpha_blend,0.856,0.08,0.0283687463532234,0.0103110102083328,1.0426,-0.2665029794359123,-0.2278412180532898,0.8295143530004219,0.58342509494363
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-20,002920,0.1960399245385091,0.195486495651855,0.55877185,-0.0280941533788914,0.8160000000000001,0.8160000000000001,0.0,0.64,0,alpha_blend,0.7933600000000001,0.08,0.0295448142828121,0.0146063849625638,1.8854,-0.4029992527199726,0.011808910359635,0.7870065034267019,0.6078424804109631
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-20,601601,0.1953513820611043,0.19535576468312604,0.5568093,-0.0250507786052809,0.7964,0.7964,0.0,0.43600000000000005,0,alpha_blend,0.77528,0.08,0.0238917097463331,0.0081269541677695,0.457,-0.2744304199412558,-0.0314430095451991,0.8218241979556508,0.6245863904462946
